time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1998-10-19T03:15:15.190Z,30.207,132.432,33,4.8,mb,,,,1.33,us,usp0008wrd,2014-11-07T01:06:16.195Z,"southeast of Shikoku, Japan",earthquake,,,,1,reviewed,us,us
1998-10-18T09:51:49.140Z,30.452,132.798,33,4.9,mb,,,,1.01,us,usp0008wpz,2014-11-07T01:06:16.006Z,"southeast of Shikoku, Japan",earthquake,,,,44,reviewed,us,us
1998-09-28T21:28:34.510Z,32.42,130.79,161.5,3.5,mb,,,,1.42,us,usp0008vp8,2014-11-07T01:06:06.871Z,"Kyushu, Japan",earthquake,,10.1,,2,reviewed,us,us
1998-09-27T17:50:20.280Z,32.049,131.646,33,4.4,mb,,,,1.05,us,usp0008vm9,2014-11-07T01:06:06.603Z,"Kyushu, Japan",earthquake,,,,11,reviewed,us,us
1998-09-26T23:43:47.410Z,32.542,132.538,10,4.4,mb,,,,1,us,usp0008vju,2014-11-07T01:06:06.371Z,"Shikoku, Japan",earthquake,,,,5,reviewed,us,us
1998-09-17T04:03:38.460Z,30.385,130.721,107.4,4.2,mb,,,,1.47,us,usp0008v23,2014-11-07T01:06:04.060Z,"Kyushu, Japan",earthquake,,14.7,,5,reviewed,us,us
1998-09-14T23:16:20.540Z,32.459,132.317,26.9,4.5,mb,,,,0.69,us,usp0008uxz,2014-11-07T01:06:03.367Z,"Shikoku, Japan",earthquake,,8.5,,1,reviewed,us,us
1998-09-03T23:02:36.680Z,32.031,131.54,33,4.7,ms,,,,1.38,us,usp0008ucr,2014-11-07T01:06:00.163Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1998-08-28T04:10:14.770Z,30.154,132.178,33,4.1,mb,,,,1.41,us,usp0008tzn,2014-11-07T01:05:53.847Z,"southeast of Shikoku, Japan",earthquake,,,,4,reviewed,us,us
1998-07-23T11:07:24.480Z,31.618,132.042,10,4.5,mb,,,,1.54,us,usp0008s1u,2014-11-07T01:05:37.850Z,"southeast of Shikoku, Japan",earthquake,,,,3,reviewed,us,us
1998-07-21T17:23:20.830Z,30.111,131.909,29.2,4.6,mb,,,,0.95,us,usp0008rz7,2014-11-07T01:05:37.608Z,"Kyushu, Japan",earthquake,,,,17,reviewed,us,us
1998-07-16T20:08:45.280Z,32.745,130.761,30.3,4.6,mb,,,,1.23,us,usp0008rmx,2014-11-07T01:05:36.311Z,"Kyushu, Japan",earthquake,,9.8,,8,reviewed,us,us
1998-07-06T19:08:38.960Z,31.497,131.252,79.4,4.4,mb,,,,0.89,us,usp0008r28,2014-11-07T01:05:33.330Z,"Kyushu, Japan",earthquake,,10.3,,10,reviewed,us,us
1998-06-10T22:03:37.630Z,29.875,128.229,319.9,4.1,mb,,,,1.07,us,usp0008pq6,2014-11-07T01:05:23.975Z,"northwest of the Ryukyu Islands, Japan",earthquake,,10.4,,9,reviewed,us,us
1998-06-09T12:14:07.860Z,32.544,134.311,33,3.6,mb,,,,1.07,us,usp0008pmm,2014-11-07T01:05:23.577Z,"Shikoku, Japan",earthquake,,,,1,reviewed,us,us
1998-06-06T17:40:50.110Z,30.163,131.144,46.6,4.6,mb,,,,1.01,us,usp0008pey,2014-11-07T01:05:22.763Z,"Kyushu, Japan",earthquake,,8.6,,7,reviewed,us,us
1998-06-03T00:59:54.630Z,29.861,128.336,262.2,3.5,mb,,,,0.89,us,usp0008p7f,2014-11-07T01:05:21.173Z,"northwest of the Ryukyu Islands, Japan",earthquake,,15.1,,1,reviewed,us,us
1998-05-31T22:49:41.050Z,30.863,131.972,33,3.6,mb,,,,0.99,us,usp0008p3x,2014-11-07T01:05:17.463Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1998-05-27T23:09:35.480Z,33.558,132.398,62.7,4.1,mb,,,,0.89,us,usp0008ntx,2014-11-07T01:05:16.280Z,"Shikoku, Japan",earthquake,,8.3,,3,reviewed,us,us
1998-05-24T21:52:34.380Z,31.837,131.65,47,4.6,mb,,,,1.46,us,usp0008np8,2014-11-07T01:05:15.727Z,"Kyushu, Japan",earthquake,,11.9,,13,reviewed,us,us
1998-05-23T19:25:40.990Z,32.108,130.117,33,3.8,mb,,,,1.3,us,usp0008nmj,2014-11-07T01:05:15.549Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1998-05-22T19:49:33.710Z,33.622,131.514,81,5.5,mwc,,,,0.9,us,usp0008njy,2015-02-11T17:16:48.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1998-05-20T10:36:22.710Z,30.04,131.89,33,3.5,mb,,,,0.98,us,usp0008ne7,2014-11-07T01:05:14.538Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1998-05-08T20:47:16.220Z,30.634,131.126,47.2,4.4,mb,,,,1,us,usp0008mpz,2014-11-07T01:05:11.525Z,"Kyushu, Japan",earthquake,,8,,15,reviewed,us,us
1998-04-21T21:55:09.370Z,31.956,131.814,51.8,4.1,mb,,,,1.25,us,usp0008kqq,2014-11-07T01:05:02.613Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1998-04-20T01:49:56.630Z,31.837,130.215,33,4.1,mb,,,,1.44,us,usp0008km3,2014-11-07T01:05:02.118Z,"Kyushu, Japan",earthquake,,,,6,reviewed,us,us
1998-04-17T19:32:18.460Z,29.935,132.252,27.3,4.4,mb,,,,1.18,us,usp0008kes,2014-11-07T01:05:00.362Z,"southeast of Shikoku, Japan",earthquake,,,,9,reviewed,us,us
1998-04-16T12:49:04.300Z,31.771,131.729,33,4,mb,,,,1.06,us,usp0008kcj,2014-11-07T01:05:00.200Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
1998-04-11T11:46:29.060Z,33.117,132.156,33,4.4,mb,,,,1.24,us,usp0008jvp,2014-11-07T01:04:58.454Z,"Shikoku, Japan",earthquake,,,,3,reviewed,us,us
1998-04-11T04:02:16.250Z,31.209,133.68,33,3.7,mb,,,,1.06,us,usp0008jv4,2014-11-07T01:04:58.378Z,"southeast of Shikoku, Japan",earthquake,,,,1,reviewed,us,us
1998-03-27T06:30:48.360Z,31.885,130.518,33,3.6,mb,,,,1.02,us,usp0008j3x,2014-11-07T01:04:50.558Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1998-03-02T11:58:16.220Z,29.89,130.548,61.1,4.7,mb,,,,1.01,us,usp0008gtz,2014-11-07T01:04:39.273Z,"Ryukyu Islands, Japan",earthquake,,,,25,reviewed,us,us
1998-01-23T21:32:37.670Z,34.084,135.058,10,3.9,mb,,,,0.94,us,usp0008evv,2014-11-07T01:04:22.499Z,"near the south coast of western Honshu, Japan",earthquake,,,,1,reviewed,us,us
1997-12-27T01:08:17.190Z,34.117,135.081,33,4,mb,,,,1.1,us,usp0008d93,2014-11-07T01:04:10.670Z,"near the south coast of western Honshu, Japan",earthquake,,,,2,reviewed,us,us
1997-12-24T11:30:10.370Z,31.409,127.871,49.1,4.4,mb,,,,0.92,us,usp0008d4c,2014-11-07T01:04:09.592Z,"northwest of the Ryukyu Islands, Japan",earthquake,,9.8,,4,reviewed,us,us
1997-12-21T00:10:35.840Z,30.628,132.25,33,3.8,mb,,,,0.92,us,usp0008czj,2014-11-07T01:04:09.019Z,"southeast of Shikoku, Japan",earthquake,,,,1,reviewed,us,us
1997-12-07T13:39:27.230Z,30.317,131.472,33,4.8,mb,,,,1.17,us,usp0008c6f,2014-11-07T01:04:05.760Z,"Kyushu, Japan",earthquake,,,,25,reviewed,us,us
1997-11-21T04:59:22.640Z,30.383,130.163,75.7,3.6,mb,,,,0.6,us,usp0008b2a,2014-11-07T01:03:56.355Z,"Kyushu, Japan",earthquake,,13.1,,1,reviewed,us,us
1997-11-15T23:42:41.610Z,29.981,130.764,41.1,4.5,mb,,,,1.29,us,usp0008arb,2014-11-07T01:03:54.606Z,"Ryukyu Islands, Japan",earthquake,,,,4,reviewed,us,us
1997-11-11T23:58:41.220Z,32.847,131.108,33,4.4,mb,,,,1.57,us,usp0008agx,2014-11-07T01:03:53.581Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1997-11-11T21:46:44.440Z,31.173,130.376,156.5,4.6,mb,,,,0.97,us,usp0008agk,2014-11-07T01:03:53.554Z,"Kyushu, Japan",earthquake,,,,6,reviewed,us,us
1997-09-25T05:27:33.130Z,31.195,133.5,29.5,4.2,mb,,,,1.17,us,usp00087zm,2014-11-07T01:03:31.078Z,"southeast of Shikoku, Japan",earthquake,,,,7,reviewed,us,us
1997-09-15T03:03:53.370Z,31.205,131.217,33,4.4,mb,,,,1.36,us,usp00087jd,2014-11-07T01:03:29.019Z,"Kyushu, Japan",earthquake,,,,6,reviewed,us,us
1997-09-06T17:46:35.470Z,30.188,131.146,31.9,4.4,mb,,,,1.28,us,usp000877d,2014-11-07T01:03:27.623Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1997-09-02T13:10:32.710Z,30.067,130.876,55.2,4.6,mb,,,,1.17,us,usp000871p,2014-11-07T01:03:25.386Z,"Kyushu, Japan",earthquake,,10.7,,6,reviewed,us,us
1997-09-01T03:36:54.010Z,30.186,131.04,33,4.7,mb,,,,1.19,us,usp00086zv,2014-11-07T01:03:23.563Z,"Kyushu, Japan",earthquake,,,,21,reviewed,us,us
1997-08-05T03:20:14.530Z,30.96,131.473,33,4.2,mb,,,,0.96,us,usp00085tr,2014-11-07T01:03:15.896Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1997-06-25T09:50:12.490Z,34.395,131.603,10,5.9,mwc,,,,1,us,usp00083yd,2015-05-13T18:53:38.000Z,"western Honshu, Japan",earthquake,,,,,reviewed,us,hrv
1997-06-17T16:35:58.240Z,31.379,132.796,33,4.7,mb,,,,1.18,us,usp00083nc,2014-11-07T01:02:57.897Z,"southeast of Shikoku, Japan",earthquake,,,,5,reviewed,us,us
1997-06-16T11:38:33.020Z,29.996,130.941,33,4.3,mb,,,,1.34,us,usp00083ke,2014-11-07T01:02:57.034Z,"Ryukyu Islands, Japan",earthquake,,,,2,reviewed,us,us
1997-05-24T21:10:58.180Z,31.853,130.359,10,4.1,mb,,,,1.21,us,usp00082t6,2014-11-07T01:02:49.232Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1997-05-22T11:29:30.260Z,32.156,132.064,33,4.3,mb,,,,1.47,us,usp00082pv,2014-11-07T01:02:48.827Z,"Shikoku, Japan",earthquake,,,,3,reviewed,us,us
1997-05-17T21:24:58.470Z,32.399,130.65,33,4.5,mb,,,,1.08,us,usp00082et,2014-11-07T01:02:47.758Z,"Kyushu, Japan",earthquake,,,,11,reviewed,us,us
1997-05-14T13:05:28.930Z,29.855,131.98,33,3.9,mb,,,,0.62,us,usp00082a0,2014-11-07T01:02:46.832Z,"southeast of the Ryukyu Islands, Japan",earthquake,,,,1,reviewed,us,us
1997-05-13T23:32:08.240Z,31.867,130.378,33,4.6,ms,,,,1.25,us,usp0008292,2014-11-07T01:02:46.722Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1997-05-13T05:38:30.230Z,31.824,130.281,33,6.1,mwb,,,,1.3,us,usp000827p,2016-02-24T22:32:04.465Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
1997-05-11T18:05:44.640Z,30.002,131.241,33,4.4,mb,,,,0.47,us,usp000824d,2014-11-07T01:02:46.052Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1997-05-01T19:35:12.210Z,30.681,131.2,57,4.7,ms,,,,1.09,us,usp00081kj,2014-11-07T01:02:42.646Z,"Kyushu, Japan",earthquake,,10.8,,2,reviewed,us,us
1997-04-28T17:22:42.990Z,31.179,130.362,167.8,4.7,mb,,,,1.24,us,usp00081es,2014-11-07T01:02:39.194Z,"Kyushu, Japan",earthquake,,,,20,reviewed,us,us
1997-04-23T16:44:37.310Z,30.807,131.409,33,4.9,ms,,,,1.21,us,usp0008147,2014-11-07T01:02:37.939Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1997-04-23T01:24:32.830Z,33.122,130.699,33,3,mb,,,,1.45,us,usp000812x,2014-11-07T01:02:37.774Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1997-04-09T14:22:57.980Z,31.862,130.372,10,4.7,mb,,,,1.13,us,usp0008087,2014-11-07T01:02:31.868Z,"Kyushu, Japan",earthquake,,,,7,reviewed,us,us
1997-04-09T14:20:08.700Z,31.855,130.46,10,4.7,mb,,,,1.13,us,usp0008086,2014-11-07T01:02:31.863Z,"Kyushu, Japan",earthquake,,,,11,reviewed,us,us
1997-04-07T17:05:08.370Z,33.332,132.334,52.8,4.4,mb,,,,0.82,us,usp000804c,2014-11-07T01:02:31.233Z,"Shikoku, Japan",earthquake,,8.7,,4,reviewed,us,us
1997-04-05T19:42:19.090Z,31.971,130.249,33,3.2,mb,,,,1.11,us,usp000800d,2014-11-07T01:02:30.554Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1997-04-05T04:24:51.090Z,31.949,130.43,33,5.1,mwc,,,,0.94,us,usp0007zz0,2015-02-11T17:16:40.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1997-04-03T17:33:38.730Z,31.873,130.398,10,4.4,mb,,,,1.27,us,usp0007zwp,2014-11-07T01:02:29.249Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
1997-04-02T21:47:30.970Z,33.357,132.223,45.5,5.1,mwc,,,,0.94,us,usp0007zvj,2015-02-11T17:16:40.000Z,"Shikoku, Japan",earthquake,,,,,reviewed,us,hrv
1997-04-02T19:33:22.260Z,31.824,130.089,10,5.5,mwc,,,,1.43,us,usp0007zve,2016-02-24T22:30:41.075Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1997-03-31T15:51:11.650Z,33.316,132.34,42.6,4.8,mb,,,,1.21,us,usp0007zs2,2014-11-07T01:02:24.571Z,"Shikoku, Japan",earthquake,,,,20,reviewed,us,us
1997-03-27T20:40:59.230Z,30.171,131.645,10,3.9,mb,,,,1.06,us,usp0007zk2,2014-11-07T01:02:23.373Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1997-03-27T17:51:52.780Z,32.088,130.37,10,3.6,mb,,,,1.53,us,usp0007zjr,2014-11-07T01:02:23.354Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1997-03-26T13:24:02.460Z,31.882,130.283,10,4.5,mb,,,,1.51,us,usp0007zfm,2014-11-07T01:02:23.021Z,"Kyushu, Japan",earthquake,,,,5,reviewed,us,us
1997-03-26T12:15:29.500Z,31.853,129.959,10,4.3,mb,,,,1.22,us,usp0007zfa,2014-11-07T01:02:23.000Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1997-03-26T09:04:58.750Z,31.95,130.328,10,4.2,mb,,,,1.27,us,usp0007zez,2014-11-07T01:02:22.958Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
1997-03-26T08:38:58.950Z,32.105,130.653,10,4.6,mb,,,,1.49,us,usp0007zew,2014-11-07T01:02:22.953Z,"Kyushu, Japan",earthquake,,,,5,reviewed,us,us
1997-03-26T08:31:47.180Z,31.92,130.429,10,6.1,mwc,,,,1.29,us,usp0007zev,2016-02-24T22:30:00.669Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1997-02-24T02:24:49.050Z,30.509,131.254,53.8,4.7,mb,,,,1.26,us,usp0007xqp,2014-11-07T01:02:11.098Z,"Kyushu, Japan",earthquake,,,,6,reviewed,us,us
1997-02-02T20:28:08.380Z,30.492,131.308,61,4.3,mb,,,,1.21,us,usp0007wpb,2014-11-07T01:02:05.050Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
1997-01-19T09:33:11.040Z,31.767,130.956,10,3.4,mb,,,,1.35,us,usp0007w2d,2014-11-07T01:01:58.717Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1997-01-14T14:46:52.350Z,30.538,131.519,37.1,4.1,ms,,,,0.84,us,usp0007vva,2014-11-07T01:01:57.922Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1997-01-14T12:21:40.090Z,31.466,131.825,33,3.2,mb,,,,0.52,us,usp0007vv6,2014-11-07T01:01:57.916Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1997-01-11T05:50:23.790Z,31.631,131.542,52.2,5.5,mwc,,,,1.2,us,usp0007vqz,2015-02-11T17:16:38.000Z,"Kyushu, Japan",earthquake,,5.9,,,reviewed,us,hrv
1997-01-01T15:05:39.380Z,30.632,132.949,33,4.6,mb,,,,1.09,us,usp0007va1,2014-11-07T01:01:53.552Z,"southeast of Shikoku, Japan",earthquake,,,,7,reviewed,us,us
1996-12-14T20:00:46.170Z,30.42,131.168,10,4.1,mb,,,,1.46,us,usp0007ufa,2014-11-07T01:01:47.095Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1996-12-12T07:44:35.990Z,31.683,131.797,39.7,4.6,ms,,,,1.29,us,usp0007uam,2014-11-07T01:01:46.566Z,"Kyushu, Japan",earthquake,,8.2,,2,reviewed,us,us
1996-12-12T07:20:34.430Z,31.695,131.807,31.3,5.3,mwc,,,,1.12,us,usp0007uak,2015-02-11T17:16:38.000Z,"Kyushu, Japan",earthquake,,4.8,,,reviewed,us,hrv
1996-12-10T20:09:20.350Z,30.548,130.993,33,3.7,mb,,,,1.09,us,usp0007u7z,2014-11-07T01:01:46.228Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1996-12-06T18:25:46.320Z,31.155,131.358,58.3,4,mb,,,,1.14,us,usp0007u1s,2014-11-07T01:01:44.996Z,"Kyushu, Japan",earthquake,,6.4,,3,reviewed,us,us
1996-12-03T05:10:55.090Z,31.735,131.878,33,3.9,mb,,,,0.64,us,usp0007twn,2014-11-07T01:01:43.571Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1996-12-02T22:17:59.240Z,31.789,131.314,49.2,6.7,mwc,,,,1,us,usp0007tw5,2015-06-30T16:59:02.178Z,"Kyushu, Japan",earthquake,,3.5,,,reviewed,us,hrv
1996-12-02T09:04:08.610Z,30.506,131.258,33.6,4.8,mb,,,,0.83,us,usp0007tv3,2014-11-07T01:01:43.016Z,"Kyushu, Japan",earthquake,,6.1,,7,reviewed,us,us
1996-11-30T00:23:38.090Z,30.355,131.134,33,4.3,mb,,,,1.4,us,usp0007trn,2014-11-07T01:01:39.641Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
1996-11-27T01:34:00.750Z,30.573,131.234,49,4.3,mb,,,,1,us,usp0007tkr,2014-11-07T01:01:38.202Z,"Kyushu, Japan",earthquake,,6,,5,reviewed,us,us
1996-11-22T15:34:35.810Z,31.726,131.713,32.7,4.9,mb,,,,1.23,us,usp0007td7,2014-11-07T01:01:37.410Z,"Kyushu, Japan",earthquake,,,,26,reviewed,us,us
1996-11-11T03:50:52.610Z,30.592,131.069,33,5.4,mwc,,,,1.06,us,usp0007su3,2015-02-11T17:16:37.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1996-11-06T05:19:23.400Z,31.699,131.892,33,4.3,mb,,,,1.02,us,usp0007sh6,2014-11-07T01:01:32.946Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1996-11-05T04:27:01.940Z,30.566,130.304,79.4,3.7,mb,,,,0.81,us,usp0007sf9,2014-11-07T01:01:32.601Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1996-11-03T15:59:15.920Z,31.19,130.091,163.3,3.3,mb,,,,0.6,us,usp0007sc6,2014-11-07T01:01:31.368Z,"Kyushu, Japan",earthquake,,19.2,,1,reviewed,us,us
1996-10-31T07:29:19.580Z,33.843,134.655,50,4.4,mb,,,,0.55,us,usp0007s6e,2014-11-07T01:01:27.686Z,"Shikoku, Japan",earthquake,,,,1,reviewed,us,us
1996-10-30T19:29:51.560Z,30.638,131.118,53.5,4.6,mb,,,,1.01,us,usp0007s5q,2014-11-07T01:01:27.501Z,"Kyushu, Japan",earthquake,,5.9,,7,reviewed,us,us
1996-10-19T21:17:48.630Z,31.732,131.593,33,5.6,mwc,,,,1.04,us,usp0007rph,2015-03-20T17:20:00.762Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1996-10-19T19:25:08.020Z,31.827,131.912,33,4.7,mb,,,,1.46,us,usp0007rpb,2014-11-07T01:01:24.061Z,"Kyushu, Japan",earthquake,,,,9,reviewed,us,us
1996-10-19T14:44:40.790Z,31.885,131.468,22,6.7,mwc,,,,1.02,us,usp0007rp0,2016-02-24T22:24:43.124Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1996-10-19T14:01:03.900Z,31.959,131.615,33,5.7,mwc,,,,1.15,us,usp0007rnz,2015-06-30T16:59:02.166Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1996-10-19T08:31:49.820Z,31.84,131.804,33,5.5,mwc,,,,1.25,us,usp0007rng,2015-02-11T17:16:37.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1996-10-19T08:00:09.800Z,31.697,131.964,33,4.6,mb,,,,1.83,us,usp0007rne,2014-11-07T01:01:23.855Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1996-10-19T05:03:26.540Z,30.407,131.268,36.9,4.7,mb,,,,1.11,us,usp0007rn7,2014-11-07T01:01:23.827Z,"Kyushu, Japan",earthquake,,6.9,,8,reviewed,us,us
1996-10-19T03:07:16.320Z,31.861,131.802,33,4.7,mb,,,,1.49,us,usp0007rn3,2014-11-07T01:01:23.812Z,"Kyushu, Japan",earthquake,,,,18,reviewed,us,us
1996-10-18T11:32:03.940Z,30.444,131.381,10,4.3,mb,,,,1.04,us,usp0007rkx,2014-11-07T01:01:23.651Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
1996-10-18T11:12:08.360Z,30.436,131.393,10,4.7,mb,,,,1.17,us,usp0007rkv,2014-11-07T01:01:23.636Z,"Kyushu, Japan",earthquake,,,,7,reviewed,us,us
1996-10-18T10:50:20.860Z,30.568,131.093,10,6.6,mwc,,,,1.21,us,usp0007rku,2015-06-30T16:59:02.165Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1996-10-17T15:24:05.720Z,30.564,131.177,37.5,5.1,mwc,,,,0.98,us,usp0007rjp,2015-02-11T17:16:36.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1996-10-06T21:11:02.130Z,31.853,131.646,33,4.3,mb,,,,1.28,us,usp0007r12,2014-11-07T01:01:20.157Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1996-10-06T11:37:10.080Z,30.168,131.376,50.5,4.5,mb,,,,0.95,us,usp0007r0b,2014-11-07T01:01:19.985Z,"Kyushu, Japan",earthquake,,13.1,,3,reviewed,us,us
1996-09-14T13:56:56.660Z,30.527,131.254,33,4.8,mb,,,,1.12,us,usp0007pxz,2014-11-07T01:01:10.540Z,"Kyushu, Japan",earthquake,,,,8,reviewed,us,us
1996-09-09T04:34:20.510Z,30.434,130.726,33,5.7,mwc,,,,1.13,us,usp0007pqe,2016-02-24T22:24:08.711Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1996-09-04T03:37:53.250Z,29.966,130.265,52.1,5.3,mwc,,,,1,us,usp0007pdb,2015-02-11T17:16:35.000Z,"Ryukyu Islands, Japan",earthquake,,5.1,,,reviewed,us,hrv
1996-08-19T15:29:05.330Z,34.081,134.424,33,3.9,mb,,,,1.2,us,usp0007nt3,2014-11-07T01:01:00.005Z,"near the south coast of western Honshu, Japan",earthquake,,,,3,reviewed,us,us
1996-07-27T02:49:49.640Z,32.066,131.536,69.4,4.1,mb,,,,1.2,us,usp0007mnq,2014-11-07T01:00:50.534Z,"Kyushu, Japan",earthquake,,6.1,,11,reviewed,us,us
1996-07-16T05:39:35.870Z,31.388,133.406,33,4.7,mb,,,,1.1,us,usp0007m3s,2014-11-07T01:00:47.972Z,"southeast of Shikoku, Japan",earthquake,,,,17,reviewed,us,us
1996-07-12T14:23:56.940Z,30.389,127.711,33,3.9,mb,,,,1.3,us,usp0007kze,2014-11-07T01:00:47.509Z,"northwest of the Ryukyu Islands, Japan",earthquake,,,,5,reviewed,us,us
1996-07-06T05:24:22.700Z,31.128,129.393,91.2,4.1,mb,,,,0.8,us,usp0007ks9,2014-11-07T01:00:46.499Z,"Kyushu, Japan",earthquake,,17.6,,12,reviewed,us,us
1996-07-05T20:36:21.460Z,34.177,135.081,10,3.5,mb,,,,0.9,us,usp0007krt,2014-11-07T01:00:46.402Z,"near the south coast of western Honshu, Japan",earthquake,,,,1,reviewed,us,us
1996-06-26T02:18:42.620Z,32.687,132.419,55.5,3.7,mb,,,,1,us,usp0007k9k,2014-11-07T01:00:40.668Z,"Shikoku, Japan",earthquake,,11.5,,3,reviewed,us,us
1996-06-20T08:42:12.120Z,30.944,132.043,33,3.9,mb,,,,0.7,us,usp0007k0m,2014-11-07T01:00:38.984Z,"southeast of Shikoku, Japan",earthquake,,,,5,reviewed,us,us
1996-06-13T20:45:31.470Z,31.936,131.973,33,4.4,mb,,,,0.5,us,usp0007jqk,2014-11-07T01:00:37.625Z,"Kyushu, Japan",earthquake,,6.3,,3,reviewed,us,us
1996-06-10T11:54:20.540Z,29.937,131.316,33,4.1,mb,,,,1.2,us,usp0007jfe,2014-11-07T01:00:36.284Z,"southeast of the Ryukyu Islands, Japan",earthquake,,,,3,reviewed,us,us
1996-06-05T23:25:16.960Z,30.497,130.962,39.8,4.5,mb,,,,1,us,usp0007j76,2014-11-07T01:00:34.653Z,"Kyushu, Japan",earthquake,,5,,32,reviewed,us,us
1996-06-03T23:11:50.270Z,31.017,128.945,33,4,mb,,,,0.8,us,usp0007j4h,2014-11-07T01:00:34.031Z,"northwest of the Ryukyu Islands, Japan",earthquake,,,,5,reviewed,us,us
1996-05-31T02:40:29.770Z,29.976,131.341,40.3,3.9,mb,,,,1.2,us,usp0007hz2,2014-11-07T01:00:29.775Z,"southeast of the Ryukyu Islands, Japan",earthquake,,9.3,,8,reviewed,us,us
1996-05-26T04:43:43.050Z,30.495,130.704,71,4.3,mb,,,,1,us,usp0007ht6,2014-11-07T01:00:29.153Z,"Kyushu, Japan",earthquake,,5,,26,reviewed,us,us
1996-05-20T10:41:44.090Z,33.545,131.564,131.8,3.9,mb,,,,0.9,us,usp0007hky,2014-11-07T01:00:28.112Z,"Kyushu, Japan",earthquake,,5.2,,7,reviewed,us,us
1996-05-07T20:03:04.470Z,32.875,131.312,117.5,4,mb,,,,0.7,us,usp0007h2w,2014-11-07T01:00:25.899Z,"Kyushu, Japan",earthquake,,3.5,,17,reviewed,us,us
1996-05-03T13:40:34.020Z,32.23,132.266,33,3.9,mb,,,,0.8,us,usp0007gxa,2014-11-07T01:00:24.666Z,"Shikoku, Japan",earthquake,,,,2,reviewed,us,us
1996-05-02T05:45:12.640Z,31.793,131.629,38.4,5.2,mwc,,,,1.1,us,usp0007gv5,2015-02-11T17:16:33.000Z,"Kyushu, Japan",earthquake,,4.7,,,reviewed,us,hrv
1996-04-29T08:40:48.740Z,30.21,130.572,152.1,4.7,mb,,,,0.9,us,usp0007gqd,2014-11-07T01:00:19.582Z,"Kyushu, Japan",earthquake,,14,,5,reviewed,us,us
1996-04-22T11:27:55.960Z,29.797,129.051,196.9,5.6,mwc,,,,1,us,usp0007gfq,2015-05-13T18:53:37.000Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,hrv
